IID,PGS_RECORD_ID,PRS
NA12155,PGS000005,0.4692
NA12156,PGS000005,0.4372
NA12234,PGS000005,0.2946
NA12249,PGS000005,-0.2298
NA12272,PGS000005,0.398
NA12273,PGS000005,-0.2542
NA12275,PGS000005,-0.6917
NA12282,PGS000005,0.7421
NA12283,PGS000005,0.571
NA12286,PGS000005,0.0832
NA12287,PGS000005,0.1784
NA12340,PGS000005,-0.5195
NA12341,PGS000005,0.2652
NA12342,PGS000005,1.5428
NA12347,PGS000005,1.2908
NA12348,PGS000005,0.8502
NA12383,PGS000005,-0.1052
NA12399,PGS000005,-0.4543
NA12400,PGS000005,1.1583
NA12413,PGS000005,1.1228
NA12414,PGS000005,0.3733
NA12489,PGS000005,-0.2313
NA12546,PGS000005,0.3826
NA12716,PGS000005,1.4259
NA12717,PGS000005,-0.6547
NA12718,PGS000005,-0.91594655
NA12748,PGS000005,0.3559
NA12749,PGS000005,-0.9101
NA12750,PGS000005,0.0402
NA12751,PGS000005,-0.0874
NA12760,PGS000005,-0.9382
NA12761,PGS000005,0.8894
NA12762,PGS000005,-0.8261
NA12763,PGS000005,-0.3175
NA12775,PGS000005,-0.8871
NA12776,PGS000005,0.6402
NA12777,PGS000005,0.5898
NA12778,PGS000005,0.256
NA12812,PGS000005,1.4867
NA12813,PGS000005,0.5982534
NA12814,PGS000005,0.6905
NA12815,PGS000005,0.3225
NA12827,PGS000005,0.9457
NA12828,PGS000005,0.3201
NA12829,PGS000005,-0.0273
NA12830,PGS000005,-0.8341
NA12842,PGS000005,0.6263
NA12843,PGS000005,0.8274
NA12872,PGS000005,-0.6707
NA12873,PGS000005,-0.3414
NA12874,PGS000005,0.0555999999999999
NA12878,PGS000005,0.0599000000000001
NA12889,PGS000005,1.2591
NA12890,PGS000005,-0.1491
NA20502,PGS000005,-0.0726
NA20503,PGS000005,0.4431
NA20504,PGS000005,0.5906
NA20505,PGS000005,0.3464
NA20506,PGS000005,0.1584
NA20507,PGS000005,-0.7916
NA20508,PGS000005,0.8018
NA20509,PGS000005,0.4109
NA20510,PGS000005,-0.25594655
NA20511,PGS000005,-0.8263
NA20512,PGS000005,0.9627534
NA20513,PGS000005,0.754053
NA20514,PGS000005,-0.3476
NA20515,PGS000005,0.0357999999999999
NA20516,PGS000005,-1.6684
NA20517,PGS000005,-0.0177
NA20518,PGS000005,-0.2987
NA20519,PGS000005,-0.2876466
NA20520,PGS000005,-0.0052
NA20521,PGS000005,-0.8598
NA20522,PGS000005,-0.0277
NA20524,PGS000005,-0.4183
NA20525,PGS000005,0.8516
NA20527,PGS000005,-0.5122
NA20528,PGS000005,0.5811
NA20529,PGS000005,0.547
NA20530,PGS000005,-0.1318466
NA20531,PGS000005,-1.1517
NA20532,PGS000005,0.6171
NA20533,PGS000005,0.2131
NA20534,PGS000005,-1.0716466
NA20535,PGS000005,-0.140047
NA20536,PGS000005,-0.3867
NA20538,PGS000005,0.6853
NA20539,PGS000005,0.2251
NA20540,PGS000005,1.523
NA20541,PGS000005,0.4384
NA20542,PGS000005,-0.4888
NA20543,PGS000005,-1.0967
NA20544,PGS000005,-1.2054
NA20581,PGS000005,-0.3408
NA20582,PGS000005,0.0613999999999999
NA20585,PGS000005,-0.7018
NA20586,PGS000005,-0.1209
NA20587,PGS000005,0.2475
NA20588,PGS000005,-0.7122
NA20589,PGS000005,-0.2651
NA20752,PGS000005,-0.6359
NA20753,PGS000005,-1.501
NA20754,PGS000005,0.101553
NA20755,PGS000005,0.4414
NA20756,PGS000005,0.5943
NA20757,PGS000005,1.451
NA20758,PGS000005,-0.4171
NA20759,PGS000005,0.1675
NA20760,PGS000005,-0.2616
NA20761,PGS000005,0.1893
NA20762,PGS000005,0.5972
NA20763,PGS000005,0.1682
NA20764,PGS000005,-1.0214
NA20765,PGS000005,-0.4001
NA20766,PGS000005,-0.898
NA20767,PGS000005,0.526
NA20768,PGS000005,0.2585
NA20769,PGS000005,0.3393
NA20770,PGS000005,0.0649
NA20771,PGS000005,-0.4617466
NA20772,PGS000005,0.3932534
NA20773,PGS000005,1.0222
NA20774,PGS000005,-0.0607
NA20775,PGS000005,0.00450000000000005
NA20778,PGS000005,0.1617
NA20783,PGS000005,-0.0627
NA20785,PGS000005,1.0987
NA20786,PGS000005,0.071
NA20787,PGS000005,-0.3319
NA20790,PGS000005,-0.0914
NA20792,PGS000005,0.0383
NA20795,PGS000005,-0.3629
NA20796,PGS000005,0.3137
NA20797,PGS000005,-0.2984
NA20798,PGS000005,-0.625
NA20799,PGS000005,1.048053
NA20800,PGS000005,0.0785
NA20801,PGS000005,-0.4243
NA20802,PGS000005,0.6102
NA20803,PGS000005,-0.36064655
NA20804,PGS000005,0.0124
NA20805,PGS000005,1.1503
NA20806,PGS000005,0.4483
NA20807,PGS000005,-0.4346042
NA20808,PGS000005,0.9983
NA20809,PGS000005,-0.0580999999999999
NA20810,PGS000005,1.0041
NA20811,PGS000005,0.2465
NA20812,PGS000005,0.2673
NA20813,PGS000005,0.2975
NA20814,PGS000005,0.1749
NA20815,PGS000005,0.2885
NA20818,PGS000005,0.2225
NA20819,PGS000005,0.3379
NA20821,PGS000005,0.3034
NA20822,PGS000005,-0.8205
NA20826,PGS000005,0.0633
NA20827,PGS000005,-0.4095
NA20828,PGS000005,0.7999
NA20832,PGS000005,1.0005
HG00096,PGS000007,0.0686
HG00097,PGS000007,0.063978
HG00099,PGS000007,-0.0573296
HG00100,PGS000007,-0.149084
HG00101,PGS000007,-0.177498
HG00102,PGS000007,-0.4658815
HG00103,PGS000007,0.429816
HG00105,PGS000007,-1.245518
HG00106,PGS000007,-0.6144
HG00107,PGS000007,0.0864
HG00108,PGS000007,-0.2813862
HG00109,PGS000007,-0.1655133
HG00110,PGS000007,0.0305000000000001
HG00111,PGS000007,0.168726
HG00112,PGS000007,0.567945
HG00113,PGS000007,0.171903
HG00114,PGS000007,-0.1535952
HG00115,PGS000007,0.069901
HG00116,PGS000007,-0.2815289
HG00117,PGS000007,-0.507
HG00118,PGS000007,-0.704558
HG00119,PGS000007,0.325216
HG00120,PGS000007,0.3354597
HG00121,PGS000007,-0.6392
HG00122,PGS000007,-0.378496
HG00123,PGS000007,-0.2924862
HG00125,PGS000007,-0.333505
HG00126,PGS000007,-0.3845022
HG00127,PGS000007,-0.76493
HG00128,PGS000007,-0.5458
HG00129,PGS000007,-0.194785
HG00130,PGS000007,-0.471696
HG00131,PGS000007,-0.923
HG00132,PGS000007,0.578282
HG00133,PGS000007,-0.58634557
HG00136,PGS000007,0.1618
HG00137,PGS000007,0.00122600000000001
HG00138,PGS000007,-0.4014
HG00139,PGS000007,-0.158097
HG00140,PGS000007,-0.7185837
HG00141,PGS000007,-0.3242
HG00142,PGS000007,-0.0356
HG00143,PGS000007,-0.354118
HG00145,PGS000007,0.1203789
HG00146,PGS000007,-0.1215022
HG00148,PGS000007,-0.1681103
HG00149,PGS000007,-0.3600972
HG00150,PGS000007,-0.1227
HG00151,PGS000007,-0.2706
HG00154,PGS000007,-0.4033165
HG00155,PGS000007,0.198405
HG00157,PGS000007,-0.0275
HG00158,PGS000007,-0.1036
HG00159,PGS000007,-0.079798
HG00160,PGS000007,0.435404
HG00171,PGS000007,0.5184
HG00173,PGS000007,0.0311
HG00174,PGS000007,0.50569
HG00176,PGS000007,-0.6926
HG00177,PGS000007,0.583184
HG00178,PGS000007,0.392826
HG00179,PGS000007,-0.0197
HG00180,PGS000007,0.61247
HG00181,PGS000007,-0.552
HG00182,PGS000007,-0.018398
HG00183,PGS000007,0.5124058
HG00185,PGS000007,0.4029
HG00186,PGS000007,0.346116
HG00187,PGS000007,-0.4969
HG00188,PGS000007,1.291901
HG00189,PGS000007,-0.0586
HG00190,PGS000007,-0.459
HG00231,PGS000007,-0.4317
HG00232,PGS000007,-0.0545
HG00233,PGS000007,-0.4167535
HG00234,PGS000007,-0.0664
HG00235,PGS000007,0.5342
HG00236,PGS000007,-0.00469850000000004
HG00237,PGS000007,-0.7077
HG00238,PGS000007,0.23238651
HG00239,PGS000007,0.544361
HG00240,PGS000007,0.1495025
HG00242,PGS000007,-0.0663999999999999
HG00243,PGS000007,-0.4804876
HG00244,PGS000007,-0.6294
HG00245,PGS000007,0.005
HG00246,PGS000007,-0.0444296
HG00250,PGS000007,0.490704
HG00251,PGS000007,0.0164019999999999
HG00252,PGS000007,-0.1125975
HG00253,PGS000007,-0.0997
HG00254,PGS000007,0.2220958
HG00255,PGS000007,-0.470785
HG00256,PGS000007,0.587082
HG00257,PGS000007,0.0962029999999999
HG00258,PGS000007,-0.1729
HG00259,PGS000007,-0.7379
HG00260,PGS000007,0.2332
HG00261,PGS000007,0.328503
HG00262,PGS000007,-0.1770365
HG00263,PGS000007,0.7493683
HG00264,PGS000007,-0.2364161
HG00265,PGS000007,-0.412597
HG00266,PGS000007,0.2782422
HG00267,PGS000007,0.263603
HG00268,PGS000007,-0.5719
HG00269,PGS000007,0.4883
HG00271,PGS000007,0.2890484
HG00272,PGS000007,0.3876178
HG00273,PGS000007,-0.408416
HG00274,PGS000007,-0.1736
HG00275,PGS000007,-0.3109535
HG00276,PGS000007,0.35965473
HG00277,PGS000007,-0.00790000000000003
HG00278,PGS000007,0.2928
HG00280,PGS000007,-0.0991
HG00281,PGS000007,0.3946065
HG00282,PGS000007,-0.4009296
HG00284,PGS000007,0.0094
HG00285,PGS000007,-0.4609
HG00288,PGS000007,0.1747
HG00290,PGS000007,-0.0256
HG00304,PGS000007,0.3008607
HG00306,PGS000007,-0.0387
HG00308,PGS000007,0.234672
HG00309,PGS000007,-0.168171
HG00310,PGS000007,-0.221295
HG00311,PGS000007,0.1044
HG00313,PGS000007,-0.43
HG00315,PGS000007,0.634
HG00318,PGS000007,-0.043184
HG00319,PGS000007,-0.1477211
HG00320,PGS000007,0.3318
HG00321,PGS000007,-0.6462
HG00323,PGS000007,0.10627
HG00324,PGS000007,-0.152293
HG00325,PGS000007,0.2255
HG00326,PGS000007,0.087
HG00327,PGS000007,0.001316
HG00328,PGS000007,-0.49819352
HG00329,PGS000007,0.7328
HG00330,PGS000007,0.3463
HG00331,PGS000007,0.4204
HG00332,PGS000007,-0.376866
HG00334,PGS000007,0.2263138
HG00335,PGS000007,-0.1383
HG00336,PGS000007,0.2422
HG00337,PGS000007,0.299916
HG00338,PGS000007,-0.00650000000000003
HG00339,PGS000007,-0.1879
HG00341,PGS000007,0.159603
HG00342,PGS000007,0.1891038
HG00343,PGS000007,0.21761679
HG00344,PGS000007,-0.156899
HG00345,PGS000007,-0.0732190000000001
HG00346,PGS000007,0.151514
HG00349,PGS000007,-0.5175
HG00350,PGS000007,-0.2498
HG00351,PGS000007,-0.5983
HG00353,PGS000007,-0.6609985
HG00355,PGS000007,0.901916
HG00356,PGS000007,0.5707355
HG00357,PGS000007,0.214
HG00358,PGS000007,-0.920221
HG00360,PGS000007,-0.3496945
HG00361,PGS000007,-1.015298
HG00362,PGS000007,0.160961
HG00364,PGS000007,-0.1211095
HG00365,PGS000007,-0.2497
HG00366,PGS000007,-0.8131
HG00367,PGS000007,0.0231728
HG00368,PGS000007,-0.3292015
HG00369,PGS000007,-0.3425595
HG00371,PGS000007,0.3063
HG00372,PGS000007,-0.5001
HG00373,PGS000007,0.1397
HG00375,PGS000007,-0.5591
HG00376,PGS000007,-0.2762725
HG00378,PGS000007,0.486461
HG00379,PGS000007,-0.4533
HG00380,PGS000007,-0.081098
HG00381,PGS000007,-0.917798
HG00382,PGS000007,0.1491
HG00383,PGS000007,0.4026138
HG00384,PGS000007,-0.5004296
HG01334,PGS000007,0.53767
HG01500,PGS000007,0.16078
HG01501,PGS000007,-0.2941
HG01503,PGS000007,-0.1055
HG01504,PGS000007,-0.325596
HG01506,PGS000007,0.0495
HG01507,PGS000007,-0.313784
HG01509,PGS000007,-0.015099
HG01510,PGS000007,-0.3378985
HG01512,PGS000007,0.22452
HG01513,PGS000007,-0.0954
HG01515,PGS000007,0.2602
HG01516,PGS000007,0.10419
HG01518,PGS000007,-0.065355
HG01519,PGS000007,-0.5806
HG01521,PGS000007,0.653716
HG01522,PGS000007,-0.1206
HG01524,PGS000007,-0.073784
HG01525,PGS000007,-0.059596
HG01527,PGS000007,0.6366422
HG01528,PGS000007,0.439779
HG01530,PGS000007,-0.235896
HG01531,PGS000007,0.1419307
HG01536,PGS000007,-0.8111
HG01537,PGS000007,0.0219
HG01602,PGS000007,-0.2201
HG01603,PGS000007,0.5582
HG01605,PGS000007,0.136
HG01606,PGS000007,0.6119
HG01607,PGS000007,-0.5442363
HG01608,PGS000007,-0.293918
HG01610,PGS000007,-0.0198
HG01612,PGS000007,0.608982
HG01613,PGS000007,0.0418
HG01615,PGS000007,-0.2458
HG01617,PGS000007,0.04117
HG01618,PGS000007,-0.184939
HG01619,PGS000007,0.5424
HG01620,PGS000007,0.395184
HG01623,PGS000007,-0.305396
HG01624,PGS000007,0.0183
HG01625,PGS000007,0.437661
HG01626,PGS000007,-0.716116
HG01628,PGS000007,-0.5881862
HG01630,PGS000007,-0.1944
HG01631,PGS000007,-0.25289597
HG01632,PGS000007,0.2806
HG01668,PGS000007,-0.0772999999999999
HG01669,PGS000007,0.166703
HG01670,PGS000007,1.1296734
HG01672,PGS000007,-0.0631999999999999
HG01673,PGS000007,0.0414
HG01675,PGS000007,-0.0976870000000001
HG01676,PGS000007,0.013684
HG01678,PGS000007,-0.6515
HG01679,PGS000007,0.3641
HG01680,PGS000007,-0.328685
HG01682,PGS000007,0.7984969
HG01684,PGS000007,-1.6267
HG01685,PGS000007,-0.038036
HG01686,PGS000007,0.4784655
HG01694,PGS000007,0.4386
HG01695,PGS000007,-0.2549068
HG01697,PGS000007,0.235
HG01699,PGS000007,-0.169488
HG01700,PGS000007,-1.07738396
HG01702,PGS000007,-0.341299
HG01704,PGS000007,0.3815
HG01705,PGS000007,0.1815839
HG01707,PGS000007,0.304116
HG01708,PGS000007,0.779703
HG01709,PGS000007,-0.5577
HG01710,PGS000007,-0.5185
HG01746,PGS000007,0.1557
HG01747,PGS000007,-0.7627
HG01756,PGS000007,-0.1585
HG01757,PGS000007,-0.132518
HG01761,PGS000007,0.5236283
HG01762,PGS000007,-0.9351
HG01765,PGS000007,-0.39943
HG01766,PGS000007,0.170142
HG01767,PGS000007,0.296061
HG01768,PGS000007,-0.647521
HG01770,PGS000007,0.0742
HG01771,PGS000007,-0.355951
HG01773,PGS000007,-0.881858
HG01775,PGS000007,0.0650900000000001
HG01776,PGS000007,-0.6953393
HG01777,PGS000007,-1.453692
HG01779,PGS000007,-0.3856
HG01781,PGS000007,0.78227
HG01783,PGS000007,0.2882
HG01784,PGS000007,-0.482728
HG01785,PGS000007,0.32273
HG01786,PGS000007,-0.3855636
HG01789,PGS000007,-0.190698
HG01790,PGS000007,-0.365571
HG01791,PGS000007,-0.480096
HG02215,PGS000007,0.113728
HG02219,PGS000007,-0.5222
HG02220,PGS000007,-0.4605
HG02221,PGS000007,0.2203
HG02223,PGS000007,-0.4083
HG02224,PGS000007,0.0385
HG02230,PGS000007,-0.170859
HG02231,PGS000007,-0.45074157
HG02232,PGS000007,0.3145785
HG02233,PGS000007,-0.323696
HG02235,PGS000007,-0.7272
HG02236,PGS000007,-0.6747975
HG02238,PGS000007,0.107614
HG02239,PGS000007,-0.1318825
NA06984,PGS000007,0.00644199999999999
NA06985,PGS000007,-0.0499
NA06986,PGS000007,-0.0860000000000001
NA06989,PGS000007,-0.5469
NA06994,PGS000007,-1.094
NA07000,PGS000007,0.1703138
NA07037,PGS000007,0.42491379
NA07048,PGS000007,0.095445
NA07051,PGS000007,-0.766684
NA07056,PGS000007,-0.1827
NA07347,PGS000007,-0.19585
NA07357,PGS000007,0.1327038
NA10847,PGS000007,0.749054
NA10851,PGS000007,0.1560624
NA11829,PGS000007,-0.8715
NA11830,PGS000007,0.2501138
NA11831,PGS000007,-0.915445565
NA11832,PGS000007,-0.0658180000000001
NA11840,PGS000007,-0.8769
NA11843,PGS000007,0.70972052
NA11881,PGS000007,0.1553
NA11892,PGS000007,0.040709
NA11893,PGS000007,0.1382
NA11894,PGS000007,-0.3088975
NA11918,PGS000007,-0.1118
NA11919,PGS000007,-0.1077971
NA11920,PGS000007,-0.0607
NA11930,PGS000007,0.5871607
NA11931,PGS000007,0.28105269
NA11932,PGS000007,-0.4731697
NA11933,PGS000007,-0.1476
NA11992,PGS000007,0.42769
NA11994,PGS000007,-0.369198
NA11995,PGS000007,0.1171517
NA12003,PGS000007,0.501203
NA12004,PGS000007,0.6065
NA12005,PGS000007,0.2153045
NA12006,PGS000007,0.4234
NA12043,PGS000007,-0.5733
NA12044,PGS000007,-0.563439
NA12045,PGS000007,-0.4842
NA12046,PGS000007,0.5567649
NA12058,PGS000007,-0.7034985
NA12144,PGS000007,0.5266925
NA12154,PGS000007,0.131482
NA12155,PGS000007,0.3187
NA12156,PGS000007,0.1031
NA12234,PGS000007,-0.5227
NA12249,PGS000007,-0.411296
NA12272,PGS000007,0.204218
NA12273,PGS000007,-0.115899
NA12275,PGS000007,-0.883198
NA12282,PGS000007,0.3478
NA12283,PGS000007,0.509942
NA12286,PGS000007,-0.4070975
NA12287,PGS000007,0.0252607
NA12340,PGS000007,-0.7959
NA12341,PGS000007,-0.2013
NA12342,PGS000007,0.612503
NA12347,PGS000007,0.6233
NA12348,PGS000007,0.3664985
NA12383,PGS000007,-0.6141
NA12399,PGS000007,-0.3519975
NA12400,PGS000007,0.4674897
NA12413,PGS000007,0.1103
NA12414,PGS000007,-0.1277
NA12489,PGS000007,-0.5507253
NA12546,PGS000007,-0.4215136
NA12716,PGS000007,0.4662
NA12717,PGS000007,-0.1916985
NA12718,PGS000007,-0.0765837
NA12748,PGS000007,0.3825
NA12749,PGS000007,-1.1063296
NA12750,PGS000007,-0.2604
NA12751,PGS000007,-0.477816
NA12760,PGS000007,-0.808316
NA12761,PGS000007,0.794182
NA12762,PGS000007,-0.802958
NA12763,PGS000007,-0.569056
NA12775,PGS000007,-0.223401
NA12776,PGS000007,0.276642
NA12777,PGS000007,0.0915
NA12778,PGS000007,-0.029
NA12812,PGS000007,0.5735
NA12813,PGS000007,0.1962168
NA12814,PGS000007,0.5412
NA12815,PGS000007,-0.7578853
NA12827,PGS000007,0.109602
NA12828,PGS000007,-0.018
NA12829,PGS000007,-0.166074
NA12830,PGS000007,-0.87693
NA12842,PGS000007,0.2369035
NA12843,PGS000007,-0.2665266
NA12872,PGS000007,-0.5017572
NA12873,PGS000007,-0.2382
NA12874,PGS000007,-0.3168
NA12878,PGS000007,-0.174494
NA12889,PGS000007,0.6123
NA12890,PGS000007,-0.4190042
NA20502,PGS000007,-0.3292391
NA20503,PGS000007,0.00750000000000002
NA20504,PGS000007,0.278906
NA20505,PGS000007,0.549184
NA20506,PGS000007,-0.1442
NA20507,PGS000007,-0.4082737
NA20508,PGS000007,0.489201
NA20509,PGS000007,0.207042
NA20510,PGS000007,-0.1562862
NA20511,PGS000007,-0.6985393
NA20512,PGS000007,0.0732138
NA20513,PGS000007,0.44842979
NA20514,PGS000007,-0.408696
NA20515,PGS000007,-0.641921
NA20516,PGS000007,-0.9136
NA20517,PGS000007,-0.055671
NA20518,PGS000007,-0.312797
NA20519,PGS000007,-0.5417702
NA20520,PGS000007,0.0620637
NA20521,PGS000007,-0.724171
NA20522,PGS000007,0.281182
NA20524,PGS000007,0.00220000000000005
NA20525,PGS000007,0.720905
NA20527,PGS000007,-0.916797
NA20528,PGS000007,0.3278
NA20529,PGS000007,0.2106025
NA20530,PGS000007,-0.39378621
NA20531,PGS000007,-0.7498
NA20532,PGS000007,0.4455015
NA20533,PGS000007,-0.0551
NA20534,PGS000007,-0.8663862
NA20535,PGS000007,-0.1345847
NA20536,PGS000007,-0.406998
NA20538,PGS000007,0.4933
NA20539,PGS000007,-0.1557391
NA20540,PGS000007,0.4576
NA20541,PGS000007,0.373331
NA20542,PGS000007,-0.174788
NA20543,PGS000007,-0.8895
NA20544,PGS000007,-0.1136985
NA20581,PGS000007,-0.3578
NA20582,PGS000007,-0.00437400000000005
NA20585,PGS000007,-0.7194186
NA20586,PGS000007,-0.56713
NA20587,PGS000007,0.0155775
NA20588,PGS000007,-0.5643
NA20589,PGS000007,-0.5439
NA20752,PGS000007,-0.468616
NA20753,PGS000007,-1.27413
NA20754,PGS000007,-0.2853822
NA20755,PGS000007,-0.0924375000000001
NA20756,PGS000007,-0.3717
NA20757,PGS000007,0.601816
NA20758,PGS000007,-0.3800973
NA20759,PGS000007,-0.1251215
NA20760,PGS000007,-0.2177296
NA20761,PGS000007,0.029816
NA20762,PGS000007,-0.00989750000000001
NA20763,PGS000007,0.336501
NA20764,PGS000007,-0.71849598
NA20765,PGS000007,-0.493
NA20766,PGS000007,-0.846723
NA20767,PGS000007,0.1087
NA20768,PGS000007,0.3779034
NA20769,PGS000007,0.2431607
NA20770,PGS000007,-0.2518
NA20771,PGS000007,-0.4427832
NA20772,PGS000007,0.1195168
NA20773,PGS000007,0.6961053
NA20774,PGS000007,-0.3154296
NA20775,PGS000007,-0.524696
NA20778,PGS000007,-0.1211
NA20783,PGS000007,-0.262042
NA20785,PGS000007,0.105416
NA20786,PGS000007,-0.237855
NA20787,PGS000007,-0.549484
NA20790,PGS000007,-0.207342
NA20792,PGS000007,0.4583704
NA20795,PGS000007,-0.4043
NA20796,PGS000007,0.00257070000000003
NA20797,PGS000007,-0.3998
NA20798,PGS000007,-0.461612
NA20799,PGS000007,0.5950138
NA20800,PGS000007,-0.1077
NA20801,PGS000007,-0.28035
NA20802,PGS000007,0.1466
NA20803,PGS000007,-0.09068947
NA20804,PGS000007,0.2891
NA20805,PGS000007,0.3737
NA20806,PGS000007,0.3477695
NA20807,PGS000007,-0.2725835
NA20808,PGS000007,0.502
NA20809,PGS000007,0.018879
NA20810,PGS000007,0.4687
NA20811,PGS000007,-0.382955
NA20812,PGS000007,-0.3136577
NA20813,PGS000007,-0.288296
NA20814,PGS000007,-0.0814359999999999
NA20815,PGS000007,-0.255999
NA20818,PGS000007,0.028126
NA20819,PGS000007,0.108661
NA20821,PGS000007,0.436642
NA20822,PGS000007,-0.6321
NA20826,PGS000007,-0.082666
NA20827,PGS000007,-0.69901
NA20828,PGS000007,0.1131
NA20832,PGS000007,0.719742
HG00096,PGS000008,0.0437
HG00097,PGS000008,0.016678
HG00099,PGS000008,0.0557704
HG00100,PGS000008,-0.0104839999999999
HG00101,PGS000008,-0.144098
HG00102,PGS000008,-0.29298149
HG00103,PGS000008,0.588516
HG00105,PGS000008,-1.207418
HG00106,PGS000008,-0.6006
HG00107,PGS000008,0.1152
HG00108,PGS000008,-0.2029862
HG00109,PGS000008,0.0889867000000001
HG00110,PGS000008,0.1248
HG00111,PGS000008,0.284326
HG00112,PGS000008,0.689845
HG00113,PGS000008,0.300503
HG00114,PGS000008,-0.1863952
HG00115,PGS000008,0.170701
HG00116,PGS000008,-0.149628865
HG00117,PGS000008,-0.3586
HG00118,PGS000008,-0.761916
HG00119,PGS000008,0.435316
HG00120,PGS000008,0.51265993
HG00121,PGS000008,-0.6029
HG00122,PGS000008,-0.343996
HG00123,PGS000008,-0.2657862
HG00125,PGS000008,-0.0909049999999999
HG00126,PGS000008,-0.4223022
HG00127,PGS000008,-0.72213
HG00128,PGS000008,-0.3793
HG00129,PGS000008,-0.033085
HG00130,PGS000008,-0.480496
HG00131,PGS000008,-0.9776
HG00132,PGS000008,0.635882
HG00133,PGS000008,-0.5975456
HG00136,PGS000008,0.3616
HG00137,PGS000008,0.085726
HG00138,PGS000008,-0.2026
HG00139,PGS000008,0.073903
HG00140,PGS000008,-0.6263837
HG00141,PGS000008,-0.1027
HG00142,PGS000008,0.1149
HG00143,PGS000008,-0.214618
HG00145,PGS000008,0.3798789
HG00146,PGS000008,0.000197799999999916
HG00148,PGS000008,-0.0389103
HG00149,PGS000008,-0.260497
HG00150,PGS000008,0.038
HG00151,PGS000008,-0.00210000000000002
HG00154,PGS000008,-0.1793165
HG00155,PGS000008,0.19150502
HG00157,PGS000008,0.1224
HG00158,PGS000008,0.08
HG00159,PGS000008,0.016402
HG00160,PGS000008,0.515404
HG00171,PGS000008,0.6616
HG00173,PGS000008,0.1024
HG00174,PGS000008,0.69349
HG00176,PGS000008,-0.715
HG00177,PGS000008,0.634384
HG00178,PGS000008,0.449926
HG00179,PGS000008,0.0938
HG00180,PGS000008,0.88317
HG00181,PGS000008,-0.4605
HG00182,PGS000008,0.1488015
HG00183,PGS000008,0.7710058
HG00185,PGS000008,0.5056
HG00186,PGS000008,0.352816
HG00187,PGS000008,-0.3781
HG00188,PGS000008,1.512301
HG00189,PGS000008,0.1052
HG00190,PGS000008,-0.4299
HG00231,PGS000008,-0.3868
HG00232,PGS000008,-0.0414
HG00233,PGS000008,-0.4607535
HG00234,PGS000008,0.0464
HG00235,PGS000008,0.6406
HG00236,PGS000008,0.206302
HG00237,PGS000008,-0.5673
HG00238,PGS000008,0.17258651
HG00239,PGS000008,0.659561
HG00240,PGS000008,0.29920251
HG00242,PGS000008,0.1323
HG00243,PGS000008,-0.4823457
HG00244,PGS000008,-0.6815
HG00245,PGS000008,0.0523
HG00246,PGS000008,0.0406704
HG00250,PGS000008,0.642204
HG00251,PGS000008,0.265102
HG00252,PGS000008,-0.00899749999999997
HG00253,PGS000008,0.00780000000000005
HG00254,PGS000008,0.2652958
HG00255,PGS000008,-0.440285
HG00256,PGS000008,0.777482
HG00257,PGS000008,0.174303
HG00258,PGS000008,-0.269
HG00259,PGS000008,-0.6679
HG00260,PGS000008,0.3807
HG00261,PGS000008,0.476603
HG00262,PGS000008,-0.0421365
HG00263,PGS000008,0.94541
HG00264,PGS000008,-0.1299161
HG00265,PGS000008,-0.386397
HG00266,PGS000008,0.344384
HG00267,PGS000008,0.521603
HG00268,PGS000008,-0.3636
HG00269,PGS000008,0.3877
HG00271,PGS000008,0.4003484
HG00272,PGS000008,0.6147178
HG00273,PGS000008,-0.291716
HG00274,PGS000008,-0.1781
HG00275,PGS000008,-0.1462535
HG00276,PGS000008,0.53315473
HG00277,PGS000008,0.0872
HG00278,PGS000008,0.5381
HG00280,PGS000008,0.00760000000000002
HG00281,PGS000008,0.5481065
HG00282,PGS000008,-0.4258296
HG00284,PGS000008,0.0961000000000001
HG00285,PGS000008,-0.4559
HG00288,PGS000008,0.3213
HG00290,PGS000008,0.0996
HG00304,PGS000008,0.3101607
HG00306,PGS000008,0.0913
HG00308,PGS000008,0.229472
HG00309,PGS000008,-0.075071
HG00310,PGS000008,-0.229595
HG00311,PGS000008,0.1973
HG00313,PGS000008,-0.3658
HG00315,PGS000008,0.8149
HG00318,PGS000008,-0.00748400000000008
HG00319,PGS000008,-0.0156210999999999
HG00320,PGS000008,0.5061
HG00321,PGS000008,-0.4929
HG00323,PGS000008,0.25947
HG00324,PGS000008,-0.089993
HG00325,PGS000008,0.3811
HG00326,PGS000008,0.1435
HG00327,PGS000008,0.079016
HG00328,PGS000008,-0.48609352
HG00329,PGS000008,0.9495
HG00330,PGS000008,0.4771
HG00331,PGS000008,0.6286
HG00332,PGS000008,-0.303766
HG00334,PGS000008,0.3717138
HG00335,PGS000008,0.00549999999999997
HG00336,PGS000008,0.406
HG00337,PGS000008,0.354016
HG00338,PGS000008,0.145
HG00339,PGS000008,-0.0991
HG00341,PGS000008,0.320403
HG00342,PGS000008,0.3403038
HG00343,PGS000008,0.3813168
HG00344,PGS000008,0.00320103000000007
HG00345,PGS000008,0.029281
HG00346,PGS000008,0.209014
HG00349,PGS000008,-0.4833
HG00350,PGS000008,-0.2293
HG00351,PGS000008,-0.6219
HG00353,PGS000008,-0.5522985
HG00355,PGS000008,1.124116
HG00356,PGS000008,0.6955355
HG00357,PGS000008,0.2714
